Date,Country_Region,Province_State,Difference,Prep_Flow_Runtime,Latest_Date,Case_Type,Cases,Lat,Long
3/23/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,3,18.7357,-70.1627
3/22/2020,Dominican Republic,N/A,1,3/24/2020 9:39:03 AM,3/23/2020,Deaths,3,18.7357,-70.1627
3/21/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,2,18.7357,-70.1627
3/20/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,2,18.7357,-70.1627
3/2/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
3/19/2020,Dominican Republic,N/A,1,3/24/2020 9:39:03 AM,3/23/2020,Deaths,2,18.7357,-70.1627
3/18/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,18.7357,-70.1627
3/17/2020,Dominican Republic,N/A,1,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,18.7357,-70.1627
3/16/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
3/15/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
3/14/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
3/13/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
3/12/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
3/11/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
3/10/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
3/1/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/9/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/8/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/7/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/6/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/5/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/4/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/3/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/29/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/28/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/27/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/26/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/25/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/24/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/23/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/22/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/21/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/20/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/2/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/19/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/18/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/17/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/16/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/15/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/14/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/13/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/12/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/11/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/10/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
2/1/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
1/31/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
1/30/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
1/29/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
1/28/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
1/27/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
1/26/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
1/25/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
1/24/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
1/23/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.7357,-70.1627
3/9/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,5,18.7357,-70.1627
3/8/2020,Dominican Republic,N/A,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,5,18.7357,-70.1627
3/7/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,2,18.7357,-70.1627
3/6/2020,Dominican Republic,N/A,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,2,18.7357,-70.1627
3/5/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,18.7357,-70.1627
3/4/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,18.7357,-70.1627
3/3/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,18.7357,-70.1627
3/23/2020,Dominican Republic,N/A,43,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,245,18.7357,-70.1627
3/22/2020,Dominican Republic,N/A,90,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,202,18.7357,-70.1627
3/21/2020,Dominican Republic,N/A,40,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,112,18.7357,-70.1627
3/20/2020,Dominican Republic,N/A,38,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,72,18.7357,-70.1627
3/2/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,18.7357,-70.1627
3/19/2020,Dominican Republic,N/A,13,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,34,18.7357,-70.1627
3/18/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,21,18.7357,-70.1627
3/17/2020,Dominican Republic,N/A,10,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,21,18.7357,-70.1627
3/16/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,11,18.7357,-70.1627
3/15/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,11,18.7357,-70.1627
3/14/2020,Dominican Republic,N/A,6,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,11,18.7357,-70.1627
3/13/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,5,18.7357,-70.1627
3/12/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,5,18.7357,-70.1627
3/11/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,5,18.7357,-70.1627
3/10/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,5,18.7357,-70.1627
3/1/2020,Dominican Republic,N/A,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,18.7357,-70.1627
2/9/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/8/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/7/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/6/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/5/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/4/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/3/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/29/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/28/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/27/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/26/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/25/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/24/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/23/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/22/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/21/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/20/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/2/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/19/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/18/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/17/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/16/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/15/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/14/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/13/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/12/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/11/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/10/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
2/1/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
1/31/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
1/30/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
1/29/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
1/28/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
1/27/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
1/26/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
1/25/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
1/24/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
1/23/2020,Dominican Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.7357,-70.1627
3/9/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
3/8/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
3/7/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
3/6/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
3/5/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
3/4/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
3/3/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
3/23/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,18.1096,-77.2975
3/22/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,18.1096,-77.2975
3/21/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,18.1096,-77.2975
3/20/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,18.1096,-77.2975
3/2/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
3/19/2020,Jamaica,N/A,1,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,18.1096,-77.2975
3/18/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
3/17/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
3/16/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
3/15/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
3/14/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
3/13/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
3/12/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
3/11/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
3/10/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
3/1/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/9/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/8/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/7/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/6/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/5/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/4/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/3/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/29/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/28/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/27/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/26/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/25/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/24/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/23/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/22/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/21/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/20/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/2/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/19/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/18/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/17/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/16/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/15/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/14/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/13/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/12/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/11/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/10/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
2/1/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
1/31/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
1/30/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
1/29/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
1/28/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
1/27/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
1/26/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
1/25/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
1/24/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
1/23/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,18.1096,-77.2975
3/9/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
3/8/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
3/7/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
3/6/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
3/5/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
3/4/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
3/3/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
3/23/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,19,18.1096,-77.2975
3/22/2020,Jamaica,N/A,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,19,18.1096,-77.2975
3/21/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,16,18.1096,-77.2975
3/20/2020,Jamaica,N/A,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,16,18.1096,-77.2975
3/2/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
3/19/2020,Jamaica,N/A,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,15,18.1096,-77.2975
3/18/2020,Jamaica,N/A,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,13,18.1096,-77.2975
3/17/2020,Jamaica,N/A,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,12,18.1096,-77.2975
3/16/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,10,18.1096,-77.2975
3/15/2020,Jamaica,N/A,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,10,18.1096,-77.2975
3/14/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,8,18.1096,-77.2975
3/13/2020,Jamaica,N/A,6,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,8,18.1096,-77.2975
3/12/2020,Jamaica,N/A,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,2,18.1096,-77.2975
3/11/2020,Jamaica,N/A,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,18.1096,-77.2975
3/10/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
3/1/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/9/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/8/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/7/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/6/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/5/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/4/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/3/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/29/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/28/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/27/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/26/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/25/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/24/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/23/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/22/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/21/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/20/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/2/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/19/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/18/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/17/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/16/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/15/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/14/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/13/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/12/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
2/11/2020,Jamaica,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,18.1096,-77.2975
